symbol	entrez	ensembl	uniprot
Flna	192176	ENSMUSG00000031328	
Pxmp4	59038	ENSMUSG00000000876	Q9JJW0
Pxmp4	59038	ENSMUSG00000000876	
Med1	19014	ENSMUSG00000018160	
Prss43	272643	ENSMUSG00000058398	Q76HL1
Med1	19014	ENSMUSG00000018160	Q925J9
Tac2	21334	ENSMUSG00000025400	P55099
Dpagt1	13478	ENSMUSG00000032123	
Olfr538	258201	ENSMUSG00000095901	
Prss45	260408	ENSMUSG00000047257	Q8K4I7
Tlr2	24088	ENSMUSG00000027995	
Dpagt1	13478	ENSMUSG00000032123	P42867
Prss46	74306	ENSMUSG00000049719	Q5M8S2
Prss50	235631	ENSMUSG00000048752	Q8BLH5
Prss50	235631	ENSMUSG00000048752	
Fat4	329628	ENSMUSG00000046743	Q2PZL6
Snx14	244962	ENSMUSG00000032422	Q8BHY8
Pus10	74467	ENSMUSG00000020280	Q9D3U0
Snx14	244962	ENSMUSG00000032422	
Pus10	74467	ENSMUSG00000020280	
Syngr3	20974	ENSMUSG00000007021	Q8R191
Gabra3	14396	ENSMUSG00000031343	P26049
Pex13	72129	ENSMUSG00000020283	Q9D0K1
Gm20537		ENSMUSG00000092541	
Gabra3	14396	ENSMUSG00000031343	
Pex13	72129	ENSMUSG00000020283	
H1f7	70069	ENSMUSG00000048077	Q8CJI4
Zfp641	239652	ENSMUSG00000022987	Q8BZ34
Olfr285	257943	ENSMUSG00000062037	
Olfr285	404314	ENSMUSG00000062037	
Zfp341	228807	ENSMUSG00000059842	
Olfr284	258278	ENSMUSG00000051793	
Flna	192176	ENSMUSG00000031328	Q8BTM8
Kctd20	66989	ENSMUSG00000005936	
Olfr283	259038	ENSMUSG00000056184	
H2ax	15270	ENSMUSG00000049932	P27661
Als2cl	235633	ENSMUSG00000044037	
Gabrq	57249	ENSMUSG00000031344	
Gabrq	57249	ENSMUSG00000031344	Q9JLF1
Mpzl3	319742	ENSMUSG00000070305	Q3V3F6
Trip4	56404	ENSMUSG00000032386	Q9QXN3
Tmie	20776	ENSMUSG00000049555	Q8K467
Prkacb	18749	ENSMUSG00000005034	P68181
Mpzl3	319742	ENSMUSG00000070305	
Mpzl2	14012	ENSMUSG00000032092	
Fam240a	235634	ENSMUSG00000096393	
Trip4	56404	ENSMUSG00000032386	
Lamb1	16777	ENSMUSG00000002900	P02469
Lamb1	16777	ENSMUSG00000002900	
Kctd20	66989	ENSMUSG00000005936	Q8CDD8
Pclaf	68026	ENSMUSG00000040204	Q9CQX4
Tdgf1	21667	ENSMUSG00000032494	
Prkacb	18749	ENSMUSG00000005034	
Fabp2	14079	ENSMUSG00000023057	P55050
Lrrc2	74249	ENSMUSG00000032495	
Olfr46	18345	ENSMUSG00000093942	
Tubb4a	22153	ENSMUSG00000062591	Q9D6F9
Grap2	17444	ENSMUSG00000042351	O89100
Grap2	17444	ENSMUSG00000042351	
Chd9	109151	ENSMUSG00000056608	Q8BYH8
1810037I17Rik	67704	ENSMUSG00000054091	Q99M08
Ubac2	68889	ENSMUSG00000041765	Q8R1K1
Rtp3	235636	ENSMUSG00000066319	Q5QGU6
Ubac2	68889	ENSMUSG00000041765	
Rtp3	235636	ENSMUSG00000066319	
Adamts5	23794	ENSMUSG00000022894	Q9R001
Chd9	109151	ENSMUSG00000056608	
Gpr183	321019	ENSMUSG00000051212	Q3U6B2
Gpr183	321019	ENSMUSG00000051212	
Gpr182	11536	ENSMUSG00000058396	
Gpr18	110168	ENSMUSG00000050350	Q8K1Z6
Zbtb39	320080	ENSMUSG00000044617	
Tnfsf9	21950	ENSMUSG00000035678	P41274
Entpd8	72090	ENSMUSG00000036813	Q8K0L2
Gm7942	108168684	ENSMUSG00000092166	
Gm7942	108169098	ENSMUSG00000092166	
Gm7942	108169100	ENSMUSG00000092166	
Gm7942	108169101	ENSMUSG00000092166	
Cd70	21948	ENSMUSG00000019489	O55237
Ltf	17002	ENSMUSG00000032496	
Tnfsf14	50930	ENSMUSG00000005824	Q9QYH9
Entpd8	72090	ENSMUSG00000036813	
Gm16513	100041253	ENSMUSG00000095996	
Atp13a4	224079	ENSMUSG00000038094	
Gm10424	100041264	ENSMUSG00000096066	
Baiap2l1	66898	ENSMUSG00000038859	Q9DBJ3
Bri3	55950	ENSMUSG00000047843	
Pdlim2	213019	ENSMUSG00000022090	Q8R1G6
Bri3	55950	ENSMUSG00000047843	P28662
Hmbs	15288	ENSMUSG00000032126	P22907
Pdlim2	213019	ENSMUSG00000022090	
Olfr61	18362	ENSMUSG00000096069	
Ltf	17002	ENSMUSG00000032496	P08071
Olfr282	258449	ENSMUSG00000063780	
Wnk3	279561	ENSMUSG00000041245	Q80XP9
Hmbs	15288	ENSMUSG00000032126	
Olfr281	258277	ENSMUSG00000032987	
Wnk3	279561	ENSMUSG00000041245	
Noxa1	241275	ENSMUSG00000036805	Q8CJ00
OR5BS1P		ENSMUSG00000108728	
Ccrl2	54199	ENSMUSG00000043953	O35457
Efcab11	78767	ENSMUSG00000021176	
Lalba	16770	ENSMUSG00000022991	P29752
Efcab11	78767	ENSMUSG00000021176	Q9D0E5
Ccrl2	54199	ENSMUSG00000043953	
Olfr279	258502	ENSMUSG00000054036	
Mocs3	69372	ENSMUSG00000074576	A2BDX3
Aknad1	329738	ENSMUSG00000049565	
Kcng1	241794	ENSMUSG00000074575	A2BDX4
Kcng1	241794	ENSMUSG00000074575	
Gm3259	100041296	ENSMUSG00000079424	
Fam120c	207375	ENSMUSG00000025262	Q8C3F2
Ttll12	223723	ENSMUSG00000016757	Q3UDE2
Ttll12	223723	ENSMUSG00000016757	
Mdfi	17240	ENSMUSG00000032717	
Timm8a2	223262	ENSMUSG00000071229	Q4FZG7
Mdfi	17240	ENSMUSG00000032717	P70331
Etfbkmt	320204	ENSMUSG00000039958	
Etfbkmt	320204	ENSMUSG00000039958	Q80ZM3
Lrrfip2	71268	ENSMUSG00000032497	
Kansl2	69612	ENSMUSG00000022992	Q8BQR4
Ndrg3	29812	ENSMUSG00000027634	
Ndrg3	29812	ENSMUSG00000027634	Q9QYF9
Tm9sf2	68059	ENSMUSG00000025544	P58021
Slc4a9	240215	ENSMUSG00000024485	
Tm9sf2	68059	ENSMUSG00000025544	
Kansl2	69612	ENSMUSG00000022992	
Kif1b	16561	ENSMUSG00000063077	
Clybl	69634	ENSMUSG00000025545	Q8R4N0
Kif1b	16561	ENSMUSG00000063077	Q60575
Ccnt1	12455	ENSMUSG00000011960	Q9QWV9
Ccnt1	12455	ENSMUSG00000011960	
Pex19	19298	ENSMUSG00000003464	Q8VCI5
Zic5	65100	ENSMUSG00000041703	
Cyren	78412	ENSMUSG00000046806	Q8BHZ5
Rbm44	329207	ENSMUSG00000070732	
Cyren	78412	ENSMUSG00000046806	
Hip1r	29816	ENSMUSG00000000915	Q9JKY5
Hip1r	29816	ENSMUSG00000000915	
Chmp4b	75608	ENSMUSG00000038467	Q9D8B3
Tmem140	68487	ENSMUSG00000057137	Q8BGY5
Tmem140	68487	ENSMUSG00000057137	
Rbm44	329207	ENSMUSG00000070732	Q3V089
Vps37b	330192	ENSMUSG00000066278	Q8R0J7
Gfer	11692	ENSMUSG00000040888	P56213
Gfer	11692	ENSMUSG00000040888	
Ganc	76051	ENSMUSG00000062646	
Cetn2	26370	ENSMUSG00000031347	Q9R1K9
Cetn2	26370	ENSMUSG00000031347	
C3	12266	ENSMUSG00000024164	P01027
C3	12266	ENSMUSG00000024164	
Mrps23	64656	ENSMUSG00000023723	Q8VE22
Mrps23	64656	ENSMUSG00000023723	
Apoe	11816	ENSMUSG00000002985	P08226
Apoe	11816	ENSMUSG00000002985	
Asic4	241118	ENSMUSG00000033007	
Asic4	241118	ENSMUSG00000033007	Q7TNS7
Por	18984	ENSMUSG00000005514	
Pkp4	227937	ENSMUSG00000026991	Q68FH0
Dsn1	66934	ENSMUSG00000027635	Q9CYC5
4930415O20Rik	73863	ENSMUSG00000022993	
Pkp4	227937	ENSMUSG00000026991	
Dsn1	66934	ENSMUSG00000027635	
Por	18984	ENSMUSG00000005514	P37040
Mlh1	17350	ENSMUSG00000032498	
Stxbp3	20912	ENSMUSG00000027882	Q60770
Zfp949	71640	ENSMUSG00000032425	
D5Ertd577e	320549	ENSMUSG00000070677	
Stxbp3	20912	ENSMUSG00000027882	
Mlh1	17350	ENSMUSG00000032498	Q9JK91
Epm2aip1	77781	ENSMUSG00000046785	Q8VEH5
Trim43a	547109	ENSMUSG00000090693	Q3TL54
Cd19	12478	ENSMUSG00000030724	
Trim43a	547109	ENSMUSG00000090693	
Cd19	12478	ENSMUSG00000030724	P25918
Lrrc24	378937	ENSMUSG00000033707	Q8BHA1
C030006K11Rik	223665	ENSMUSG00000116138	Q8VE95
C030006K11Rik	223665	ENSMUSG00000116138	
Trank1	320429	ENSMUSG00000062296	Q8BV79
Usp53	99526	ENSMUSG00000039701	P15975
Trank1	320429	ENSMUSG00000062296	
Nkd2	72293	ENSMUSG00000021567	Q8VE28
Lrrc14	223664	ENSMUSG00000033728	
Usp53	99526	ENSMUSG00000039701	
Lrrc14	223664	ENSMUSG00000033728	Q8VC16
Nkd2	72293	ENSMUSG00000021567	
Phf8	320595	ENSMUSG00000041229	Q80TJ7
Gm3286	100041354	ENSMUSG00000079423	
Gm7971	666187	ENSMUSG00000094043	
Dclk3	245038	ENSMUSG00000032500	Q8BWQ5
Gm14214		ENSMUSG00000098640	
Adcy6	11512	ENSMUSG00000022994	
Slc6a11	243616	ENSMUSG00000030307	P31650
Stac	20840	ENSMUSG00000032502	
Scn2b	72821	ENSMUSG00000070304	Q56A07
Nsdhl	18194	ENSMUSG00000031349	Q9R1J0
Gm7978	666203	ENSMUSG00000096139	
Stac	20840	ENSMUSG00000032502	P97306
Sh3kbp1	58194	ENSMUSG00000040990	Q8R550
Jaml	270152	ENSMUSG00000048534	Q80UL9
Jaml	270152	ENSMUSG00000048534	
Phf8	320595	ENSMUSG00000041229	
Bcl2a1d	12047	ENSMUSG00000099974	
Mthfsl	100039707	ENSMUSG00000079427	
Atl3	109168	ENSMUSG00000024759	
Atl3	109168	ENSMUSG00000024759	Q91YH5
Sh3kbp1	58194	ENSMUSG00000040990	
Zic2	22772	ENSMUSG00000061524	
Trim43c	666731	ENSMUSG00000067399	
Zfp185	22673	ENSMUSG00000031351	
Trim43c	666731	ENSMUSG00000067399	P86449
Emd	13726	ENSMUSG00000001964	O08579
Emd	13726	ENSMUSG00000001964	
Pdha1	18597	ENSMUSG00000031299	P35486
Pea15a	18611	ENSMUSG00000013698	Q62048
Pea15a	18611	ENSMUSG00000013698	
Cacnb3	12297	ENSMUSG00000003352	
Map3k15	270672	ENSMUSG00000031303	A2AQW0
Cacnb3	12297	ENSMUSG00000003352	P54285
Bcl2a1a	12044	ENSMUSG00000102037	Q07440
Dcaf8	98193	ENSMUSG00000026554	Q8N7N5
Scube1	64706	ENSMUSG00000016763	
Gpr108	78308	ENSMUSG00000005823	Q91WD0
Scube1	64706	ENSMUSG00000016763	Q6NZL8
Gramd4	223752	ENSMUSG00000035900	Q8CB44
Trim43b	666747	ENSMUSG00000079162	
Gramd4	223752	ENSMUSG00000035900	
Trim43b	666747	ENSMUSG00000079162	P86448
Dcaf8	98193	ENSMUSG00000026554	
Pnma5	385377	ENSMUSG00000050424	
Pnma5	385377	ENSMUSG00000050424	Q5DTT8
Pnma3	245468	ENSMUSG00000046287	Q8JZW8
Cerk	223753	ENSMUSG00000035891	Q8K4Q7
Bcl2a1b	12045	ENSMUSG00000089929	
Cerk	223753	ENSMUSG00000035891	
Mthfs	107885	ENSMUSG00000066442	
Mthfs	107885	ENSMUSG00000066442	Q9D110
Gm29094		ENSMUSG00000100838	
Tbc1d22a	223754	ENSMUSG00000051864	Q8R5A6
Tbc1d22a	223754	ENSMUSG00000051864	
Ddx23	74351	ENSMUSG00000003360	
Minar1	209743	ENSMUSG00000039313	Q8K3V7
Minar1	209743	ENSMUSG00000039313	
Tafa5	106014	ENSMUSG00000054863	Q91WE9
Zdhhc25	70073	ENSMUSG00000054117	
Rnd1	223881	ENSMUSG00000054855	Q8BLR7
Capn3	12335	ENSMUSG00000079110	Q64691
Tmed3	66111	ENSMUSG00000032353	Q78IS1
Capn3	12335	ENSMUSG00000079110	
Ankrd34c	330998	ENSMUSG00000047606	Q8BLB8
Ccdc65	105833	ENSMUSG00000003354	Q8VHI7
Ccdc65	105833	ENSMUSG00000003354	
Fkbp11	66120	ENSMUSG00000003355	Q9D1M7
Arf3	11842	ENSMUSG00000051853	P61205
Arf3	11842	ENSMUSG00000051853	
Rasgrf1	19417	ENSMUSG00000032356	
Rasgrf1	19417	ENSMUSG00000032356	P27671
Tln2	70549	ENSMUSG00000052698	
Wnt10b	22410	ENSMUSG00000022996	
Tmem87a	211499	ENSMUSG00000033808	
Rabggta	56187	ENSMUSG00000040472	Q9JHK4
Wnt10b	22410	ENSMUSG00000022996	P48614
AL935121.1		ENSMUSG00000118623	
Wnt1	22408	ENSMUSG00000022997	P04426
Rdh9	103142	ENSMUSG00000056148	
Rabggta	56187	ENSMUSG00000040472	
Rdh16f1		ENSMUSG00000099009	
Rdh1	107605	ENSMUSG00000089789	
Ddn	13199	ENSMUSG00000059213	Q80TS7
Ddn	13199	ENSMUSG00000059213	
Csnk1g1	214897	ENSMUSG00000032384	
Olfr53	258962	ENSMUSG00000094819	
Prkag1	19082	ENSMUSG00000067713	O54950
Olfr539	258963	ENSMUSG00000059136	
Prkag1	19082	ENSMUSG00000067713	
Csnk1g1	214897	ENSMUSG00000032384	Q8BTH8
Brd1	223770	ENSMUSG00000022387	
Myoz2	59006	ENSMUSG00000028116	Q9JJW5
Myoz2	59006	ENSMUSG00000028116	
Ctsh	13036	ENSMUSG00000032359	
Synpo2	118449	ENSMUSG00000050315	
Synpo2	118449	ENSMUSG00000050315	Q91YE8
Ctsh	13036	ENSMUSG00000032359	P49935
Ggact	223267	ENSMUSG00000041625	Q923B0
Ggact	223267	ENSMUSG00000041625	
Rpl10	110954	ENSMUSG00000008682	Q6ZWV3
Rpl10	110954	ENSMUSG00000008682	
Arpp21	74100	ENSMUSG00000032503	Q9DCB4
Pcca	110821	ENSMUSG00000041650	
Soga1	320706	ENSMUSG00000055485	
Tldc2	383766	ENSMUSG00000074628	A2ACG1
Tldc2	383766	ENSMUSG00000074628	
Pcca	110821	ENSMUSG00000041650	Q91ZA3
Scn4b	399548	ENSMUSG00000046480	Q7M729
Foxp4	74123	ENSMUSG00000023991	Q9DBY0
Foxp4	74123	ENSMUSG00000023991	
Arpp21	74100	ENSMUSG00000032503	
Tmtc4	70551	ENSMUSG00000041594	Q8BG19
Slc25a39	68066	ENSMUSG00000018677	
Tmtc4	70551	ENSMUSG00000041594	
Slc25a39	68066	ENSMUSG00000018677	Q9D8K8
Morf4l1	21761	ENSMUSG00000062270	P60762
Morf4l1	627352	ENSMUSG00000062270	P60762
Morf4l1	21761	ENSMUSG00000062270	
Morf4l1	627352	ENSMUSG00000062270	
Olfr45	18344	ENSMUSG00000066122	
Olfr541	258964	ENSMUSG00000057997	
Ripor2	193385	ENSMUSG00000036006	
Mpped1	223726	ENSMUSG00000041708	Q91ZG2
Rdh16	19683	ENSMUSG00000069456	
Mpped1	223726	ENSMUSG00000041708	
Rdh16	19683	ENSMUSG00000069456	O54909
Myh7	140781	ENSMUSG00000053093	Q91Z83
Myh7	140781	ENSMUSG00000053093	
Snx22	382083	ENSMUSG00000039452	
Ppib	19035	ENSMUSG00000032383	P24369
Trip10	106628	ENSMUSG00000019487	Q8CJ53
Trip10	106628	ENSMUSG00000019487	
Kmt2d	381022	ENSMUSG00000048154	
Ripor2	193385	ENSMUSG00000036006	Q80U16
Kmt2d	381022	ENSMUSG00000048154	Q6PDK2
Pdlim5	56376	ENSMUSG00000028273	Q8CI51
Tomm40	53333	ENSMUSG00000002984	Q9QYA2
Tomm40	53333	ENSMUSG00000002984	
Pdlim5	56376	ENSMUSG00000028273	
Fndc7	320181	ENSMUSG00000045326	A2AED3
Fndc7	320181	ENSMUSG00000045326	
Nectin2	19294	ENSMUSG00000062300	P32507
Xlr4a	434794	ENSMUSG00000079845	
Prpf38b	66921	ENSMUSG00000027881	
Prpf38b	66921	ENSMUSG00000027881	Q80SY5
Wdr91	101240	ENSMUSG00000058486	Q7TMQ7
Nono	53610	ENSMUSG00000031311	
Wdr91	101240	ENSMUSG00000058486	
Pdcd6ip	18571	ENSMUSG00000032504	Q9WU78
Casq1	12372	ENSMUSG00000007122	O09165
Huwe1	59026	ENSMUSG00000025261	
Casq1	12372	ENSMUSG00000007122	
Taz	66826	ENSMUSG00000009995	
Adamts7	108153	ENSMUSG00000032363	Q68SA9
Adamts7	108153	ENSMUSG00000032363	
Plaat3	225845	ENSMUSG00000060675	Q8R3U1
Plaat3	225845	ENSMUSG00000060675	
Nono	53610	ENSMUSG00000031311	Q99K48
Nrarp	67122	ENSMUSG00000078202	Q91ZA8
Tbc1d2b	67016	ENSMUSG00000037410	Q3U0J8
Tbc1d2b	67016	ENSMUSG00000037410	
Xlr3a	22445	ENSMUSG00000057836	Q60595
Arhgef39	230098	ENSMUSG00000051517	
Xlr3a	22445	ENSMUSG00000057836	
Arhgef39	230098	ENSMUSG00000051517	Q66JY6
Dhh	13363	ENSMUSG00000023000	Q61488
Dhh	13363	ENSMUSG00000023000	
Henmt1	66715	ENSMUSG00000045662	
Dnase1l1	69537	ENSMUSG00000019088	
Dnase1l1	69537	ENSMUSG00000019088	Q9D7J6
Rhebl1	69159	ENSMUSG00000023755	
Rhebl1	69159	ENSMUSG00000023755	Q9D8T3
Tor4a	227612	ENSMUSG00000059555	Q8BH02
Tor4a	227612	ENSMUSG00000059555	
Dld	13382	ENSMUSG00000020664	O08749
Henmt1	66715	ENSMUSG00000045662	Q8CAE2
Rel	19696	ENSMUSG00000020275	
Srsf7	225027	ENSMUSG00000024097	Q8BL97
Sec24d	69608	ENSMUSG00000039234	
Srsf7	225027	ENSMUSG00000024097	
Tcf7l2	21416	ENSMUSG00000024985	
Trim35	66854	ENSMUSG00000022043	
Mettl14	210529	ENSMUSG00000028114	
Mettl14	210529	ENSMUSG00000028114	Q3UIK4
a	50518	ENSMUSG00000027596	
a	50518	ENSMUSG00000027596	Q03288
Dhrs1	52585	ENSMUSG00000002332	Q99L04
Lgals12	56072	ENSMUSG00000024972	Q91VD1
Plxna2	18845	ENSMUSG00000026640	P70207
Plxna2	18845	ENSMUSG00000026640	
Ttc39d	67737	ENSMUSG00000046196	
Gemin6	67242	ENSMUSG00000055760	Q9CX53
Car9	230099	ENSMUSG00000028463	Q8VHB5
Itgb1bp2	26549	ENSMUSG00000031312	Q9R000
Car9	230099	ENSMUSG00000028463	
Adgrg2	237175	ENSMUSG00000031298	Q8CJ12
Adgrg2	237175	ENSMUSG00000031298	
C2cd4b	75697	ENSMUSG00000091956	
C2cd4a	244911	ENSMUSG00000047990	
Raly	19383	ENSMUSG00000027593	Q64012
Zbed4	223773	ENSMUSG00000034333	Q80WQ9
Gbp5	229898	ENSMUSG00000105504	Q8CFB4
Gbp5	229898	ENSMUSG00000105504	
Raly	19383	ENSMUSG00000027593	
Gbp3	55932	ENSMUSG00000028268	
Gbp3	55932	ENSMUSG00000028268	Q61107
Eif2s2	67204	ENSMUSG00000074656	Q99L45
Gbp7	229900	ENSMUSG00000040253	
Eif2s2	67204	ENSMUSG00000074656	
Gm14226	50518	ENSMUSG00000084897	
Tcf7l2	21416	ENSMUSG00000024985	Q924A0
1700122O11Rik	76651	ENSMUSG00000094928	
Huwe1	59026	ENSMUSG00000025261	Q7TMY8
Gbp2b	14468	ENSMUSG00000040264	
1700067P10Rik		ENSMUSG00000021545	
Ptprk	19272	ENSMUSG00000019889	P35822
Ptprk	19272	ENSMUSG00000019889	
9830107B12Rik	328829	ENSMUSG00000073386	
Snx1	56440	ENSMUSG00000032382	
Npcd	504193	ENSMUSG00000089837	
Ciao2a	68250	ENSMUSG00000032381	Q9DCL2
Stra8	20899	ENSMUSG00000029848	P70278
Stra8	20899	ENSMUSG00000029848	
Armh2	666145	ENSMUSG00000085861	
Cbx6	494448	ENSMUSG00000089715	Q9DBY5
Cbx6	494448	ENSMUSG00000089715	
Vps13c	320528	ENSMUSG00000035284	Q8BX70
Plaat5	66727	ENSMUSG00000024973	Q9CPX5
Plaat5	66727	ENSMUSG00000024973	
Vps13c	320528	ENSMUSG00000035284	
Clasp2	76499	ENSMUSG00000033392	
Efcab6	77627	ENSMUSG00000022441	Q6P1E8
Nptxr	73340	ENSMUSG00000022421	
Efcab6	77627	ENSMUSG00000022441	
Coq8a	67426	ENSMUSG00000026489	Q60936
Coq8a	67426	ENSMUSG00000026489	
Bcam	57278	ENSMUSG00000002980	Q9R069
Bcam	57278	ENSMUSG00000002980	
Alg12	223774	ENSMUSG00000035845	Q8VDB2
Alg12	223774	ENSMUSG00000035845	
Eif4ebp3	108112	ENSMUSG00000090264	Q80VV3
Creld2	76737	ENSMUSG00000023272	Q9CYA0
Dapk2	13143	ENSMUSG00000032380	Q8VDF3
Dapk2	13143	ENSMUSG00000032380	
Ankhd1	108857	ENSMUSG00000024483	
Pim3	223775	ENSMUSG00000035828	P58750
Zmynd8	228880	ENSMUSG00000039671	
Rora	19883	ENSMUSG00000032238	P51448
Rora	19883	ENSMUSG00000032238	
Hsd17b10	15108	ENSMUSG00000025260	
Maskbp3		ENSMUSG00000117942	
Ribc1	66611	ENSMUSG00000025257	Q9D0B8
Slc23a4	243753	ENSMUSG00000029847	
Sult4a1	29859	ENSMUSG00000018865	P63046
Nelfb	58202	ENSMUSG00000013465	
Pnpla5	75772	ENSMUSG00000018868	Q32LZ8
Slc22a19	207151	ENSMUSG00000024757	Q8VCA0
Smc1a	24061	ENSMUSG00000041133	
Smc1a	24061	ENSMUSG00000041133	Q9CU62
Kcnq2	16536	ENSMUSG00000016346	
Papolg	216578	ENSMUSG00000020273	Q6PCL9
Papolg	216578	ENSMUSG00000020273	
Phka2	110094	ENSMUSG00000031295	Q8BWJ3
Dmxl2	235380	ENSMUSG00000041268	
Dmxl2	235380	ENSMUSG00000041268	Q8BPN8
Nalcn	338370	ENSMUSG00000000197	
Phka2	110094	ENSMUSG00000031295	
Smpd4	77626	ENSMUSG00000005899	Q6ZPR5
Ttll8	239591	ENSMUSG00000022388	
Smpd4	77626	ENSMUSG00000005899	
Ttll8	239591	ENSMUSG00000022388	A4Q9F1
Cblc	80794	ENSMUSG00000040525	
Cblc	80794	ENSMUSG00000040525	Q80XL1
Pnpla3	116939	ENSMUSG00000041653	
Samm50	68653	ENSMUSG00000022437	Q8BGH2
Stpg3	74472	ENSMUSG00000036770	
Stpg3	74472	ENSMUSG00000036770	A2RSX4
A830031A19Rik		ENSMUSG00000055010	
Ice2	93697	ENSMUSG00000032235	Q3UZ18
Ice2	93697	ENSMUSG00000032235	
Slc22a26	236149	ENSMUSG00000053303	
Ppef1	237178	ENSMUSG00000062168	
Cdc42bpa	226751	ENSMUSG00000026490	
Fam166a	68222	ENSMUSG00000026969	Q9D4K5
Ppef1	237178	ENSMUSG00000062168	O35655
Dhx57	106794	ENSMUSG00000035051	Q6P5D3
Tubb4b	227613	ENSMUSG00000036752	P68372
Morn2	378462	ENSMUSG00000045257	
Morn2	378462	ENSMUSG00000045257	Q6UL01
Cdc42bpa	226751	ENSMUSG00000026490	Q3UU96
Herc1	235439	ENSMUSG00000038664	
Rps17	20068	ENSMUSG00000061787	P63276
Gja6	414089	ENSMUSG00000055691	Q6S5G4
Fbxl22	74165	ENSMUSG00000050503	Q8C7B6
Atp6v0d1	11972	ENSMUSG00000013160	P51863
Galnt9	231605	ENSMUSG00000033316	
Cdkl5	382253	ENSMUSG00000031292	
Cd34	12490	ENSMUSG00000016494	Q64314
Cdkl5	382253	ENSMUSG00000031292	Q3UTQ8
Cd34	12490	ENSMUSG00000016494	
Rs1	20147	ENSMUSG00000031293	Q9Z1L4
Rs1	20147	ENSMUSG00000031293	
Cd46	17221	ENSMUSG00000016493	O88174
Iqsec2	245666	ENSMUSG00000041115	
Cd46	17221	ENSMUSG00000016493	
Ctcf	13018	ENSMUSG00000005698	Q61164
Agrp	11604	ENSMUSG00000005705	P56473
Agrp	11604	ENSMUSG00000005705	
Ripor1	75687	ENSMUSG00000038604	Q68FE6
Anxa2	12306	ENSMUSG00000032231	P07356
Itgbl1	223272	ENSMUSG00000032925	Q8VDV0
Stmn4	56471	ENSMUSG00000022044	
Anxa2	12306	ENSMUSG00000032231	
Itgbl1	223272	ENSMUSG00000032925	
Tmprss6	71753	ENSMUSG00000016942	Q9DBI0
Tmprss6	71753	ENSMUSG00000016942	
Parvb	170736	ENSMUSG00000022438	Q9ES46
Parvb	170736	ENSMUSG00000022438	
Foxb1	64290	ENSMUSG00000059246	Q64732
Stmn4	56471	ENSMUSG00000022044	P63042
Tmprss4	214523	ENSMUSG00000032091	Q8VCA5
Tmprss4	214523	ENSMUSG00000032091	
BC049352	408059	ENSMUSG00000091996	E9Q2Z6
Fgf14	14169	ENSMUSG00000025551	
Cpeb1	12877	ENSMUSG00000025586	P70166
Arhgef33	381112	ENSMUSG00000054901	Q8BW86
Cpeb1	12877	ENSMUSG00000025586	
Arhgef33	381112	ENSMUSG00000054901	
Bnip2	12175	ENSMUSG00000011958	O54940
Bnip2	12175	ENSMUSG00000011958	
Sos1	20662	ENSMUSG00000024241	Q62245
Noc4l	100608	ENSMUSG00000033294	Q8BHY2
Nop9	67842	ENSMUSG00000019297	Q8BMC4
Cideb	12684	ENSMUSG00000022219	O70303
Adra1a	11549	ENSMUSG00000045875	
Adra1a	11549	ENSMUSG00000045875	P97718
Mlc1	170790	ENSMUSG00000035805	Q8VHK5
Mlc1	170790	ENSMUSG00000035805	
Sh2d7	244885	ENSMUSG00000046460	Q8BI17
Sfpq	71514	ENSMUSG00000028820	Q8VIJ6
Cib2	56506	ENSMUSG00000037493	Q9Z309
Zmym1	68310	ENSMUSG00000043872	
Cdkl4	381113	ENSMUSG00000033966	Q3TZA2
Mov10l1	83456	ENSMUSG00000015365	
Scml2	107815	ENSMUSG00000000037	
Samhd1	56045	ENSMUSG00000027639	Q60710
Samhd1	56045	ENSMUSG00000027639	
Gtf2a2	235459	ENSMUSG00000033543	Q80ZM7
Taf1	270627	ENSMUSG00000031314	Q80UV9
Taf1	270627	ENSMUSG00000031314	
Gtf2a2	235459	ENSMUSG00000033543	
Ubp1	22221	ENSMUSG00000009741	Q811S7
Trabd	67976	ENSMUSG00000015363	
Fbxl2	72179	ENSMUSG00000032507	Q8BH16
Trabd	67976	ENSMUSG00000015363	Q99JY4
Fbxl2	72179	ENSMUSG00000032507	
Panx2	406218	ENSMUSG00000058441	Q6IMP4
Panx2	406218	ENSMUSG00000058441	
Susd5	382111	ENSMUSG00000086596	
Gm15262	108168453	ENSMUSG00000108981	
Gcnt3	72077	ENSMUSG00000032226	Q5JCT0
Bcl2a1c	12046	ENSMUSG00000053820	
Rai2	24004	ENSMUSG00000043518	Q9QVY8
Sulf2	72043	ENSMUSG00000006800	Q8CFG0
Crtap	56693	ENSMUSG00000032431	Q9CYD3
Sulf2	72043	ENSMUSG00000006800	
Fam81a	76886	ENSMUSG00000032224	Q3UXZ6
Fam81a	76886	ENSMUSG00000032224	
Nhs	195727	ENSMUSG00000059493	
Ncoa3	17979	ENSMUSG00000027678	
Rapgef4	56508	ENSMUSG00000049044	Q9EQZ6
Myo1e	71602	ENSMUSG00000032220	
Rapgef4	56508	ENSMUSG00000049044	
Glb1	12091	ENSMUSG00000045594	P23780
Glb1	12091	ENSMUSG00000045594	
Tmppe	100504715	ENSMUSG00000079260	
Ccr4	12773	ENSMUSG00000047898	P51680
Ccr4	12773	ENSMUSG00000047898	
